N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Temperature_C,Humidity_%,pH,Crop_cotton,Crop_maize,Crop_rice
4.26303,1.89468,4.26303,28,65,6.0,True,False,False
9.0,5.0,9.0,20,60,6.5,False,False,False
72.00009,32.00004,45.33339,22,70,6.0,False,True,False
42.966,20.62368,37.810080000000006,25,80,6.5,False,False,True
24.41259,10.85004,15.37089,22,70,6.0,False,True,False
9.0,5.0,9.0,20,60,6.5,False,False,False
10.5714,5.872999999999999,10.5714,20,60,6.5,False,False,False
55.32921,24.590760000000003,34.83691,22,70,6.0,False,True,False
6.1875,3.4375,6.1875,20,60,6.5,False,False,False
31.25,15.0,27.5,25,80,6.5,False,False,True
69.03224999999999,33.13548,60.74838,25,80,6.5,False,False,True
5.99994,3.3332999999999995,5.99994,20,60,6.5,False,False,False
11.90475,5.7142800000000005,10.47618,25,80,6.5,False,False,True
20.63376,11.4632,20.63376,20,60,6.5,False,False,False
81.0,36.0,51.0,22,70,6.0,False,True,False
1.83465,0.8153999999999999,1.83465,28,65,6.0,True,False,False
9.0,5.0,9.0,20,60,6.5,False,False,False
16.10532,8.9474,16.10532,20,60,6.5,False,False,False
5.65164,2.5118400000000003,5.65164,28,65,6.0,True,False,False
12.24369,5.4416400000000005,12.24369,28,65,6.0,True,False,False
1.35,0.6000000000000001,1.35,28,65,6.0,True,False,False
12.628980000000002,7.016100000000001,12.628980000000002,20,60,6.5,False,False,False
51.739250000000006,24.83484,45.53054,25,80,6.5,False,False,True
5.13,2.28,5.13,28,65,6.0,True,False,False
20.72775,9.94932,18.24042,25,80,6.5,False,False,True
6.75,3.0,6.75,28,65,6.0,True,False,False
9.81828,4.36368,6.18188,22,70,6.0,False,True,False
50.52618,22.45608,31.81278,22,70,6.0,False,True,False
12.36006,6.8667,12.36006,20,60,6.5,False,False,False
51.652080000000005,22.95648,32.52168,22,70,6.0,False,True,False
27.0,12.0,17.0,22,70,6.0,False,True,False
74.5145,35.76696,65.57275999999999,25,80,6.5,False,False,True
34.77925,16.69404,30.60574,25,80,6.5,False,False,True
13.62762,7.5709,13.62762,20,60,6.5,False,False,False
36.52938,16.23528,22.99998,22,70,6.0,False,True,False
82.46950000000001,39.58536,72.57316,25,80,6.5,False,False,True
135.0,60.0,85.0,22,70,6.0,False,True,False
6.25,3.0,5.5,25,80,6.5,False,False,True
14.35455,6.3798,9.038049999999998,22,70,6.0,False,True,False
12.41046,6.8947,12.41046,20,60,6.5,False,False,False
13.384620000000002,7.435900000000001,13.384620000000002,20,60,6.5,False,False,False
48.99987,21.77772,30.85177,22,70,6.0,False,True,False
33.9285,16.28568,29.85708,25,80,6.5,False,False,True
65.62512,29.16672,41.31952,22,70,6.0,False,True,False
65.72625000000001,31.548600000000004,57.83910000000001,25,80,6.5,False,False,True
17.128259999999997,7.612559999999999,17.128259999999997,28,65,6.0,True,False,False
26.476,12.70848,23.29888,25,80,6.5,False,False,True
3.85722,2.1429,3.85722,20,60,6.5,False,False,False
16.50006,9.1667,16.50006,20,60,6.5,False,False,False
14.1345,6.282,14.1345,28,65,6.0,True,False,False
2.24991,0.99996,2.24991,28,65,6.0,True,False,False
40.5,18.0,25.5,22,70,6.0,False,True,False
32.23584,14.32704,20.29664,22,70,6.0,False,True,False
37.195,17.8536,32.7316,25,80,6.5,False,False,True
62.65599999999999,30.074879999999997,55.13727999999999,25,80,6.5,False,False,True
14.51844,6.45264,14.51844,28,65,6.0,True,False,False
5.97483,2.65548,5.97483,28,65,6.0,True,False,False
16.5699,9.2055,16.5699,20,60,6.5,False,False,False
1.89972,0.8443200000000001,1.89972,28,65,6.0,True,False,False
16.992359999999998,9.4402,16.992359999999998,20,60,6.5,False,False,False
92.4945,44.39736,81.39516,25,80,6.5,False,False,True
8.69562,4.8309,8.69562,20,60,6.5,False,False,False
7.673999999999999,3.68352,6.753119999999999,25,80,6.5,False,False,True
15.177600000000002,8.432,15.177600000000002,20,60,6.5,False,False,False
48.0075,23.0436,42.2466,25,80,6.5,False,False,True
18.00009,8.00004,11.33339,22,70,6.0,False,True,False
9.05526,4.02456,5.70146,22,70,6.0,False,True,False
2.07684,0.92304,2.07684,28,65,6.0,True,False,False
38.90525,18.67452,34.23662,25,80,6.5,False,False,True
18.21474,10.1193,18.21474,20,60,6.5,False,False,False
11.87271,5.27676,7.47541,22,70,6.0,False,True,False
25.39975,12.19188,22.35178,25,80,6.5,False,False,True
36.23675,17.39364,31.88834,25,80,6.5,False,False,True
7.77906,4.3217,7.77906,20,60,6.5,False,False,False
14.707260000000002,8.1707,14.707260000000002,20,60,6.5,False,False,False
21.6,12.0,21.6,20,60,6.5,False,False,False
16.75,8.040000000000001,14.74,25,80,6.5,False,False,True
23.33799,10.37244,14.69429,22,70,6.0,False,True,False
71.32833,31.70148,44.91043,22,70,6.0,False,True,False
19.71702,8.76312,12.41442,22,70,6.0,False,True,False
14.454720000000002,6.424320000000001,14.454720000000002,28,65,6.0,True,False,False
60.58325,29.07996,53.31326,25,80,6.5,False,False,True
9.0,5.0,9.0,20,60,6.5,False,False,False
37.88721,16.83876,23.85491,22,70,6.0,False,True,False
51.14475,24.54948,45.00738,25,80,6.5,False,False,True
22.09086,9.81816,13.909059999999998,22,70,6.0,False,True,False
28.02519,12.45564,17.645490000000002,22,70,6.0,False,True,False
63.81975,30.63348,56.16138,25,80,6.5,False,False,True
2.57148,1.4286,2.57148,20,60,6.5,False,False,False
57.39849,25.51044,36.13979,22,70,6.0,False,True,False
32.54475,15.62148,28.63938,25,80,6.5,False,False,True
30.582500000000003,14.6796,26.9126,25,80,6.5,False,False,True
15.76449,7.00644,15.76449,28,65,6.0,True,False,False
17.28,7.68,10.88,22,70,6.0,False,True,False
22.5,12.5,22.5,20,60,6.5,False,False,False
37.80837,16.80372,23.80527,22,70,6.0,False,True,False
14.173379999999998,7.874099999999999,14.173379999999998,20,60,6.5,False,False,False
21.51819,9.56364,13.54849,22,70,6.0,False,True,False
6.14655,2.7318,6.14655,28,65,6.0,True,False,False
46.281,22.21488,40.72728,25,80,6.5,False,False,True
55.22715000000001,24.5454,34.772650000000006,22,70,6.0,False,True,False
43.52175,20.89044,38.29914,25,80,6.5,False,False,True
27.0,12.0,17.0,22,70,6.0,False,True,False
27.09738,15.054100000000002,27.09738,20,60,6.5,False,False,False
21.9405,10.53144,19.30764,25,80,6.5,False,False,True
35.4385,17.01048,31.18588,25,80,6.5,False,False,True
25.87491,11.49996,16.29161,22,70,6.0,False,True,False
56.60850000000001,27.17208,49.81548000000001,25,80,6.5,False,False,True
24.5615,11.78952,21.61412,25,80,6.5,False,False,True
52.83825000000001,25.36236,46.49766000000001,25,80,6.5,False,False,True
3.05829,1.35924,3.05829,28,65,6.0,True,False,False
18.84384,10.4688,18.84384,20,60,6.5,False,False,False
28.88379,12.837239999999998,18.18609,22,70,6.0,False,True,False
20.0421,8.907599999999999,12.6191,22,70,6.0,False,True,False
10.49994,5.8333,10.49994,20,60,6.5,False,False,False
18.0,10.0,18.0,20,60,6.5,False,False,False
12.4785,6.9325,12.4785,20,60,6.5,False,False,False
17.357219999999998,7.71432,10.92862,22,70,6.0,False,True,False
20.85129,9.26724,13.12859,22,70,6.0,False,True,False
15.631650000000002,6.947400000000001,9.842150000000002,22,70,6.0,False,True,False
36.21483,16.09548,22.80193,22,70,6.0,False,True,False
62.22528,27.65568,39.17888,22,70,6.0,False,True,False
60.59826,26.93256,38.15446,22,70,6.0,False,True,False
9.40167,4.17852,9.40167,28,65,6.0,True,False,False
26.70825,12.81996,23.50326,25,80,6.5,False,False,True
18.46674,10.2593,18.46674,20,60,6.5,False,False,False
31.636440000000004,14.06064,19.91924,22,70,6.0,False,True,False
32.255,15.4824,28.3844,25,80,6.5,False,False,True
51.4745,24.70776,45.29756,25,80,6.5,False,False,True
28.11456,12.49536,17.70176,22,70,6.0,False,True,False
18.26064,8.11584,18.26064,28,65,6.0,True,False,False
19.6105,9.41304,17.25724,25,80,6.5,False,False,True
57.933,27.80784,50.98104,25,80,6.5,False,False,True
25.99992,11.55552,16.37032,22,70,6.0,False,True,False
9.10962,5.060899999999999,9.10962,20,60,6.5,False,False,False
16.39854,9.1103,16.39854,20,60,6.5,False,False,False
17.981749999999998,8.63124,15.82394,25,80,6.5,False,False,True
13.90914,7.7273,13.90914,20,60,6.5,False,False,False
35.1445,16.86936,30.92716,25,80,6.5,False,False,True
35.274,16.93152,31.04112,25,80,6.5,False,False,True
10.90908,6.060599999999999,10.90908,20,60,6.5,False,False,False
7.99992,4.4444,7.99992,20,60,6.5,False,False,False
3.85074,1.71144,3.85074,28,65,6.0,True,False,False
78.85647,35.04732,49.65037,22,70,6.0,False,True,False
16.72938,9.2941,16.72938,20,60,6.5,False,False,False
17.8569,9.9205,17.8569,20,60,6.5,False,False,False
35.16561,15.62916,22.14131,22,70,6.0,False,True,False
16.03125,7.125,10.09375,22,70,6.0,False,True,False
36.66675,17.60004,32.266740000000006,25,80,6.5,False,False,True
5.03388,2.23728,5.03388,28,65,6.0,True,False,False
17.958000000000002,8.61984,15.80304,25,80,6.5,False,False,True
15.57144,8.6508,15.57144,20,60,6.5,False,False,False
7.80003,3.46668,7.80003,28,65,6.0,True,False,False
35.459909999999994,15.75996,22.32661,22,70,6.0,False,True,False
28.161,13.51728,24.78168,25,80,6.5,False,False,True
11.57148,6.428599999999999,11.57148,20,60,6.5,False,False,False
33.582060000000006,18.6567,33.582060000000006,20,60,6.5,False,False,False
16.12404,8.9578,16.12404,20,60,6.5,False,False,False
6.75,3.0,6.75,28,65,6.0,True,False,False
2.57742,1.14552,2.57742,28,65,6.0,True,False,False
27.125,13.02,23.87,25,80,6.5,False,False,True
26.282,12.61536,23.12816,25,80,6.5,False,False,True
24.03225,11.53548,21.14838,25,80,6.5,False,False,True
14.43744,8.0208,14.43744,20,60,6.5,False,False,False
12.85713,5.7142800000000005,8.09523,22,70,6.0,False,True,False
14.677559999999998,8.1542,14.677559999999998,20,60,6.5,False,False,False
16.71426,9.2857,16.71426,20,60,6.5,False,False,False
5.4,2.4000000000000004,5.4,28,65,6.0,True,False,False
6.960330000000001,3.0934800000000005,6.960330000000001,28,65,6.0,True,False,False
53.04096,23.57376,33.39616,22,70,6.0,False,True,False
29.64525,14.22972,26.08782,25,80,6.5,False,False,True
51.8184,23.0304,32.626400000000004,22,70,6.0,False,True,False
34.8215,16.71432,30.64292,25,80,6.5,False,False,True
12.5,6.0,11.0,25,80,6.5,False,False,True
20.238,9.71424,17.809440000000002,25,80,6.5,False,False,True
66.77374999999999,32.0514,58.7609,25,80,6.5,False,False,True
8.283779999999998,4.602099999999999,8.283779999999998,20,60,6.5,False,False,False
9.93096,5.5172,9.93096,20,60,6.5,False,False,False
8.425619999999999,4.680899999999999,8.425619999999999,20,60,6.5,False,False,False
58.811,28.229280000000003,51.75368,25,80,6.5,False,False,True
21.6,9.6,13.6,22,70,6.0,False,True,False
20.74572,11.5254,20.74572,20,60,6.5,False,False,False
14.4,8.0,14.4,20,60,6.5,False,False,False
22.15377,9.84612,13.94867,22,70,6.0,False,True,False
14.64625,7.0302,12.8887,25,80,6.5,False,False,True
1.4728499999999998,0.6546,1.4728499999999998,28,65,6.0,True,False,False
10.90908,6.060599999999999,10.90908,20,60,6.5,False,False,False
19.60605,8.713799999999999,12.34455,22,70,6.0,False,True,False
42.91083,19.07148,27.01793,22,70,6.0,False,True,False
6.299910000000001,2.79996,6.299910000000001,28,65,6.0,True,False,False
40.815090000000005,18.14004,25.69839,22,70,6.0,False,True,False
15.932700000000002,7.081200000000001,15.932700000000002,28,65,6.0,True,False,False
51.44825,24.69516,45.27446,25,80,6.5,False,False,True
14.039750000000002,6.73908,12.35498,25,80,6.5,False,False,True
27.0,12.0,17.0,22,70,6.0,False,True,False
45.62325,20.277,28.72575,22,70,6.0,False,True,False
47.291,22.69968,41.61608,25,80,6.5,False,False,True
18.0,10.0,18.0,20,60,6.5,False,False,False
76.24098,33.884879999999995,76.24098,28,65,6.0,True,False,False
69.41625,33.3198,61.0863,25,80,6.5,False,False,True
12.03966,6.6887,12.03966,20,60,6.5,False,False,False
16.60875,7.9722,14.6157,25,80,6.5,False,False,True
53.22861,23.65716,33.51431,22,70,6.0,False,True,False
21.620700000000003,12.011500000000002,21.620700000000003,20,60,6.5,False,False,False
3.53079,1.56924,3.53079,28,65,6.0,True,False,False
41.64225,19.988280000000003,36.64518,25,80,6.5,False,False,True
13.02345,5.7882,8.19995,22,70,6.0,False,True,False
28.86825,13.85676,25.40406,25,80,6.5,False,False,True
12.766,6.12768,11.23408,25,80,6.5,False,False,True
21.875,10.5,19.25,25,80,6.5,False,False,True
29.62975,14.22228,26.07418,25,80,6.5,False,False,True
7.82604,4.3478,7.82604,20,60,6.5,False,False,False
15.09678,8.3871,15.09678,20,60,6.5,False,False,False
67.5,30.0,42.5,22,70,6.0,False,True,False
13.5,6.0,8.5,22,70,6.0,False,True,False
18.48222,10.2679,18.48222,20,60,6.5,False,False,False
4.05,1.7999999999999998,4.05,28,65,6.0,True,False,False
10.304,4.94592,9.06752,25,80,6.5,False,False,True
10.90625,5.235,9.5975,25,80,6.5,False,False,True
24.75825,11.88396,21.78726,25,80,6.5,False,False,True
55.120250000000006,26.45772,48.50582,25,80,6.5,False,False,True
14.02308,7.790599999999999,14.02308,20,60,6.5,False,False,False
12.78,7.1,12.78,20,60,6.5,False,False,False
27.0,12.0,17.0,22,70,6.0,False,True,False
19.2069,10.6705,19.2069,20,60,6.5,False,False,False
13.03668,7.2426,13.03668,20,60,6.5,False,False,False
38.46906,17.09736,24.22126,22,70,6.0,False,True,False
1.55034,0.68904,1.55034,28,65,6.0,True,False,False
17.2827,9.6015,17.2827,20,60,6.5,False,False,False
9.84636,5.470199999999999,9.84636,20,60,6.5,False,False,False
9.38034,5.2113,9.38034,20,60,6.5,False,False,False
11.48778,6.3821,11.48778,20,60,6.5,False,False,False
4.0092300000000005,1.78188,4.0092300000000005,28,65,6.0,True,False,False
16.859609999999996,7.49316,10.61531,22,70,6.0,False,True,False
45.00009,20.00004,28.33339,22,70,6.0,False,True,False
10.79064,5.9948,10.79064,20,60,6.5,False,False,False
20.25,9.0,12.75,22,70,6.0,False,True,False
18.62568,8.27808,11.72728,22,70,6.0,False,True,False
13.5,7.5,13.5,20,60,6.5,False,False,False
21.44124,9.52944,13.50004,22,70,6.0,False,True,False
76.86575,36.89556,67.64186,25,80,6.5,False,False,True
69.14645999999999,30.73176,43.53666,22,70,6.0,False,True,False
55.900000000000006,26.832,49.19200000000001,25,80,6.5,False,False,True
10.70685,4.7586,10.70685,28,65,6.0,True,False,False
1.4117400000000002,0.7843000000000001,1.4117400000000002,20,60,6.5,False,False,False
5.4,2.4000000000000004,5.4,28,65,6.0,True,False,False
67.01774999999999,32.16852,58.97562,25,80,6.5,False,False,True
5.70906,3.1717,5.70906,20,60,6.5,False,False,False
15.42852,8.5714,15.42852,20,60,6.5,False,False,False
15.25932,8.477400000000001,15.25932,20,60,6.5,False,False,False
27.0,12.0,17.0,22,70,6.0,False,True,False
32.99994,14.66664,20.77774,22,70,6.0,False,True,False
16.55082,9.1949,16.55082,20,60,6.5,False,False,False
17.70498,7.86888,11.14758,22,70,6.0,False,True,False
15.67755,6.9678,9.87105,22,70,6.0,False,True,False
7.71426,4.2857,7.71426,20,60,6.5,False,False,False
15.3645,7.37496,13.52076,25,80,6.5,False,False,True
1.7955,0.798,1.7955,28,65,6.0,True,False,False
9.2145,4.42296,8.108759999999998,25,80,6.5,False,False,True
3.79566,1.68696,3.79566,28,65,6.0,True,False,False
13.22946,7.3497,13.22946,20,60,6.5,False,False,False
28.683989999999994,12.74844,18.06029,22,70,6.0,False,True,False
26.69652,11.86512,16.80892,22,70,6.0,False,True,False
45.86175,22.01364,40.35834,25,80,6.5,False,False,True
12.92904,7.182799999999999,12.92904,20,60,6.5,False,False,False
2.42244,1.0766399999999998,2.42244,28,65,6.0,True,False,False
52.63475,25.26468,46.31858,25,80,6.5,False,False,True
4.32594,1.92264,4.32594,28,65,6.0,True,False,False
28.3315,13.59912,24.93172,25,80,6.5,False,False,True
17.14284,7.619039999999999,10.793639999999998,22,70,6.0,False,True,False
8.339220000000001,4.6329,8.339220000000001,20,60,6.5,False,False,False
36.45,16.200000000000003,22.950000000000003,22,70,6.0,False,True,False
54.0,24.0,34.0,22,70,6.0,False,True,False
1.99989,0.88884,1.99989,28,65,6.0,True,False,False
19.44,8.64,12.24,22,70,6.0,False,True,False
252.00801,112.00356,158.67171,22,70,6.0,False,True,False
7.41168,4.1176,7.41168,20,60,6.5,False,False,False
24.63453,10.94868,15.51063,22,70,6.0,False,True,False
39.3205,18.87384,34.602039999999995,25,80,6.5,False,False,True
27.96471,12.42876,17.60741,22,70,6.0,False,True,False
14.01921,6.23076,8.82691,22,70,6.0,False,True,False
34.94124,15.52944,22.00004,22,70,6.0,False,True,False
6.935039999999999,3.8527999999999993,6.935039999999999,20,60,6.5,False,False,False
206.29485,91.6866,129.88935,22,70,6.0,False,True,False
14.71025,7.060919999999999,12.94502,25,80,6.5,False,False,True
5.4,2.4000000000000004,5.4,28,65,6.0,True,False,False
8.146440000000002,3.6206400000000007,8.146440000000002,28,65,6.0,True,False,False
8.999909999999998,3.99996,8.999909999999998,28,65,6.0,True,False,False
34.24059,15.21804,21.55889,22,70,6.0,False,True,False
3.6,2.0,3.6,20,60,6.5,False,False,False
4.39425,1.953,4.39425,28,65,6.0,True,False,False
7.714169999999999,3.42852,7.714169999999999,28,65,6.0,True,False,False
12.49992,6.944400000000001,12.49992,20,60,6.5,False,False,False
30.097,14.446560000000002,26.48536,25,80,6.5,False,False,True
5.273639999999999,2.34384,5.273639999999999,28,65,6.0,True,False,False
9.8181,5.4545,9.8181,20,60,6.5,False,False,False
9.0,5.0,9.0,20,60,6.5,False,False,False
25.826040000000003,11.47824,16.26084,22,70,6.0,False,True,False
68.18175,32.727239999999995,59.99994,25,80,6.5,False,False,True
16.09,7.7232,14.159200000000002,25,80,6.5,False,False,True
26.69075,12.81156,23.48786,25,80,6.5,False,False,True
16.875,7.5,10.625,22,70,6.0,False,True,False
34.24518,15.22008,21.56178,22,70,6.0,False,True,False
43.82724999999999,21.03708,38.56798,25,80,6.5,False,False,True
13.5,7.5,13.5,20,60,6.5,False,False,False
16.99488,7.55328,10.70048,22,70,6.0,False,True,False
13.30434,7.391299999999999,13.30434,20,60,6.5,False,False,False
8.991249999999999,4.315799999999999,7.912299999999999,25,80,6.5,False,False,True
35.99991,15.999959999999998,22.66661,22,70,6.0,False,True,False
20.673,9.92304,18.19224,25,80,6.5,False,False,True
11.96982,6.6499,11.96982,20,60,6.5,False,False,False
7.071479999999999,3.9286,7.071479999999999,20,60,6.5,False,False,False
48.74425,23.39724,42.89494,25,80,6.5,False,False,True
14.89293,6.61908,9.37703,22,70,6.0,False,True,False
15.65838,8.6991,15.65838,20,60,6.5,False,False,False
5.80158,3.2231,5.80158,20,60,6.5,False,False,False
8.999909999999998,3.99996,8.999909999999998,28,65,6.0,True,False,False
6.93549,3.08244,6.93549,28,65,6.0,True,False,False
13.03533,5.79348,8.20743,22,70,6.0,False,True,False
7.59906,4.2217,7.59906,20,60,6.5,False,False,False
15.73722,6.99432,15.73722,28,65,6.0,True,False,False
5.549040000000001,2.46624,5.549040000000001,28,65,6.0,True,False,False
9.93546,4.415760000000001,9.93546,28,65,6.0,True,False,False
14.4,8.0,14.4,20,60,6.5,False,False,False
8.55198,4.7511,8.55198,20,60,6.5,False,False,False
16.16958,8.9831,16.16958,20,60,6.5,False,False,False
9.0,5.0,9.0,20,60,6.5,False,False,False
37.8,16.799999999999997,23.8,22,70,6.0,False,True,False
9.0,5.0,9.0,20,60,6.5,False,False,False
6.75,3.0,6.75,28,65,6.0,True,False,False
36.80799999999999,17.667839999999998,32.39104,25,80,6.5,False,False,True
12.89052,7.1614,12.89052,20,60,6.5,False,False,False
40.5,18.0,25.5,22,70,6.0,False,True,False
1.61676,0.8982,1.61676,20,60,6.5,False,False,False
56.05325,26.90556,49.32686,25,80,6.5,False,False,True
1.6875,0.75,1.6875,28,65,6.0,True,False,False
9.0,5.0,9.0,20,60,6.5,False,False,False
3.05991,1.35996,3.05991,28,65,6.0,True,False,False
2.18187,0.96972,2.18187,28,65,6.0,True,False,False
17.128980000000002,9.516100000000002,17.128980000000002,20,60,6.5,False,False,False
15.10182,8.3899,15.10182,20,60,6.5,False,False,False
9.3213,5.1785000000000005,9.3213,20,60,6.5,False,False,False
